Customer_Index,Clusters,Recommended_Products,Similarity_Score
557,3,Fish,0.4650735718783602
558,1,"Gold, Wines, Sweets",0.8832150297606174
559,2,"Gold, Fish, Meat",0.6087853679636642
560,3,"Meat, Fruits, Sweets",0.8134138992681763
561,3,"Wines, Meat, Gold",0.8697344207764435
562,3,"Wines, Meat, Gold",0.9413169521575859
563,3,"Gold, Sweets",0.7605610741854444
564,3,"Meat, Gold, Fish",0.7578857013420233
565,2,"Wines, Meat, Fruits",0.49367605661159497
566,3,"Wines, Meat, Gold",0.81859075160855
567,1,"Meat, Fish",0.4845607492763751
568,1,"Meat, Gold, Fish",0.7749205561101468
569,3,"Wines, Meat, Gold",0.7541364828771105
570,0,"Sweets, Fish, Fruits",0.6994183459040056
571,2,"Wines, Gold",0.3814021750507494
572,3,"Fruits, Meat, Fish",0.33711854357528315
573,1,"Wines, Meat, Fish",0.49401108778013664
574,1,"Wines, Fruits, Fish",0.8037143715343815
575,0,Gold,0.8263713289356323
576,0,Wines,0.8502293307035482
577,1,"Meat, Wines, Sweets",0.7130488010947209
578,0,"Wines, Meat, Fish",0.5135055414065098
579,1,"Wines, Meat, Fish",0.8098590317535593
580,1,"Wines, Meat, Sweets",0.7527487065794597
581,3,"Wines, Meat, Gold",0.9057737674619287
582,1,"Wines, Meat, Gold",0.7574539070825113
583,1,"Gold, Fish, Wines",0.7377411066278364
584,1,"Meat, Gold, Fish",0.5318290907057031
585,2,"Meat, Fish, Sweets",0.7057812390579764
586,0,"Wines, Fruits, Fish",0.8204566953565264
587,2,"Wines, Meat, Fish",0.5997927971461176
588,3,"Wines, Meat, Fish",0.8543227337313949
589,1,"Fish, Sweets",0.6752920690529695
590,1,"Meat, Gold, Fish",0.44141017970801016
591,3,"Wines, Meat, Gold",0.7989407782415119
592,1,"Wines, Meat, Gold",0.5285723581630931
593,0,"Wines, Fruits, Gold",0.715758903409769
594,1,No uplift product,0.4490859942377885
595,1,"Gold, Sweets",0.15280252491434532
596,1,"Wines, Meat, Fish",0.7875498615770923
597,3,"Wines, Meat, Gold",0.8663671072092893
598,0,"Wines, Meat, Gold",0.6421978640760144
599,3,No uplift product,0.6577643095191784
600,3,"Wines, Meat, Gold",0.7966939516832368
601,3,"Meat, Gold, Wines",0.3754257038844674
602,3,"Wines, Meat, Gold",0.6721768123551164
603,3,No uplift product,0.2833219472362899
604,3,"Fruits, Sweets, Meat",0.4373847669086033
605,1,"Wines, Meat",0.5633982473666838
606,0,"Meat, Sweets, Gold",0.6527639649168099
607,1,"Wines, Gold, Meat",0.7865651447208152
608,0,"Wines, Meat, Fruits",0.7271302471352135
609,1,"Wines, Gold, Meat",0.7749011426256402
610,0,"Wines, Sweets, Fruits",0.5263046481610242
611,2,"Gold, Fruits",0.6974144031213251
612,3,"Wines, Gold, Sweets",0.6094202074254461
613,1,"Gold, Sweets, Fruits",0.6973519001435773
614,2,"Gold, Fish, Sweets",0.4344763711993349
615,0,"Meat, Fish, Sweets",0.667538486491843
616,2,Wines,0.45199509074205313
617,1,"Wines, Meat, Sweets",0.49448844263880126
618,0,"Wines, Fish, Fruits",0.781206841249909
619,3,"Wines, Meat, Gold",0.790689984512273
620,0,"Wines, Fish, Fruits",0.7599461683963304
621,2,"Wines, Meat, Fish",0.22864915672999073
622,2,Gold,0.7803045383055881
623,2,Fruits,0.5996235072817615
624,2,"Meat, Fish",0.7064899226023535
625,0,"Fish, Sweets, Gold",0.7166693169130597
626,2,"Meat, Gold, Fish",0.6557435253985588
627,2,"Wines, Meat, Fish",0.2562114956740947
628,0,"Fish, Sweets",0.728037583614029
629,3,"Gold, Fruits",0.7544311337200259
630,0,"Meat, Sweets",0.7588213422843616
631,1,"Sweets, Fish, Fruits",0.5004795425971683
632,2,"Fruits, Meat, Gold",0.6100797222377021
633,2,"Wines, Meat, Fruits",0.5414001205753186
634,0,"Fruits, Gold",0.87700957099601
635,1,"Wines, Gold, Meat",0.7975422756233876
636,2,"Gold, Fish",0.7920509243896773
637,3,"Wines, Gold, Fish",0.5527820818851612
638,2,"Wines, Meat, Gold",0.2156116563628902
639,1,"Wines, Meat, Gold",0.09725616653382875
640,3,"Fish, Meat, Fruits",0.5725921784600898
641,1,No uplift product,0.33362575985413534
642,2,"Wines, Fish, Gold",0.6089921175096585
643,3,"Fruits, Sweets, Fish",0.7666514555283627
644,2,"Meat, Gold, Fish",0.5803663472127473
645,1,"Wines, Meat, Gold",0.8500982499600955
646,2,Wines,0.4980718463813383
647,1,"Wines, Meat, Gold",0.6178819758412033
648,1,"Wines, Gold, Meat",0.5842373567804423
649,1,"Wines, Meat, Fruits",0.5916068562787087
650,3,"Wines, Meat, Gold",0.6384390014155739
651,1,"Wines, Meat, Sweets",0.7907866150018562
652,1,"Meat, Gold, Fish",0.8709344747884553
653,3,No uplift product,0.7040107733757646
654,2,"Wines, Gold",0.6306273582713374
655,2,"Wines, Meat, Fish",0.5718774075427875
656,2,Wines,0.4444575713765937
657,2,"Wines, Meat, Gold",0.4641491541752077
658,2,"Meat, Fruits, Gold",0.3038244275604084
659,3,"Wines, Meat, Gold",0.692611732487181
660,2,"Meat, Gold, Sweets",0.6856013973838163
661,0,"Wines, Meat, Fish",0.612370844640506
662,1,"Sweets, Fruits, Gold",0.6518610628418954
663,0,"Meat, Wines, Gold",0.602355573026709
664,2,"Meat, Fish, Sweets",0.5331891973135181
665,0,Meat,0.7739535836685636
666,1,Wines,0.13873461834248826
667,3,Fish,0.5394303156614718
668,0,"Fish, Wines, Sweets",0.7445278670787989
669,2,"Wines, Meat, Fruits",0.4413041404537127
670,0,Gold,0.8850686129431191
671,0,"Wines, Fish, Gold",0.41609938613297415
672,0,"Fish, Gold, Sweets",0.7084407163593162
673,0,"Wines, Sweets, Fish",0.7400093884625226
674,2,"Meat, Wines, Gold",0.354577033289808
675,0,"Meat, Wines, Fruits",0.6956377483045274
676,3,Wines,0.4002128093952697
677,1,"Wines, Meat, Gold",0.5531425529158746
678,3,"Wines, Meat, Fish",0.7116598803263151
679,3,"Meat, Gold, Fish",0.6919402410585549
680,1,"Wines, Meat, Gold",0.6446689487758536
681,3,"Wines, Gold, Fruits",0.7799139295103378
682,0,"Wines, Meat, Fruits",0.5304789212112715
683,0,"Wines, Meat, Sweets",0.7244639070649131
684,2,"Wines, Gold, Fruits",0.41180982403024746
685,2,"Wines, Gold, Fish",0.07151908890426667
686,2,"Fish, Sweets, Fruits",0.523740836534376
687,0,"Meat, Fish, Gold",0.6809531836081433
688,1,"Gold, Meat",0.6668305739694942
689,2,No uplift product,0.3906454675222373
690,1,"Meat, Wines, Fruits",0.6190891684070402
691,2,"Meat, Gold, Sweets",0.4065091799211423
692,2,"Meat, Fish, Sweets",0.37229448308119734
693,1,"Meat, Wines, Fish",0.7876465388487692
694,1,"Wines, Meat, Gold",0.8707183994927515
695,2,"Meat, Sweets, Fish",0.7243472408340352
696,1,"Wines, Meat",0.7205179210973707
697,0,"Wines, Meat, Fish",0.5022600247292466
698,1,Gold,0.6039270737887671
699,0,"Meat, Fruits",0.7438553821367787
700,0,"Wines, Fruits, Fish",0.7240715579824396
701,1,"Wines, Gold, Meat",0.8523600017320034
702,2,"Wines, Fish",0.710869563403022
703,3,"Wines, Meat, Gold",0.7556133092039845
704,2,"Gold, Fish, Fruits",0.4204979798817554
705,2,"Meat, Fruits, Fish",0.24592164463337918
706,1,"Wines, Meat, Gold",0.8540140483281294
707,0,Wines,0.7647016738363887
708,1,"Wines, Meat, Fruits",0.6589019836947978
709,3,"Wines, Meat, Gold",0.5901023104394092
710,0,"Wines, Fruits, Gold",0.8461044832718716
711,0,"Wines, Meat, Sweets",0.801218546665222
712,3,"Fruits, Sweets",0.6768065173893846
713,0,"Meat, Wines, Fruits",0.5735451247835952
714,3,"Wines, Meat, Gold",0.775041418929715
715,2,"Wines, Meat, Fish",0.4685914453322282
716,2,"Wines, Meat, Fish",0.48191446503715535
717,3,"Fruits, Sweets",0.7489280665839384
718,2,"Gold, Fish, Sweets",0.39212428689963075
719,0,"Gold, Fruits, Fish",0.7336829111980361
720,2,Wines,0.5190465183883333
721,3,No uplift product,0.26298489568784256
722,1,"Wines, Meat, Gold",0.8287981825465421
723,2,"Wines, Sweets",0.5697774957415705
724,2,"Meat, Gold, Fish",0.6240098407233599
725,3,"Wines, Meat, Fruits",0.8706447655302904
726,3,"Wines, Meat, Gold",0.8428203469913851
727,1,"Wines, Meat",0.6925592737578059
728,0,"Wines, Meat, Fruits",0.7452032191972626
729,0,"Meat, Sweets, Fruits",0.7713344403144627
730,1,"Wines, Meat, Gold",0.7356598589489411
731,0,"Wines, Meat, Fruits",0.7370722549647307
732,1,"Wines, Meat, Fish",0.833485012397595
733,0,"Meat, Fish, Sweets",0.5936891419919322
734,0,"Wines, Fish, Fruits",0.8280952615574205
735,3,"Gold, Sweets",0.300567551208678
736,2,Wines,0.4980718463813383
737,0,"Fish, Sweets, Gold",0.7009504311187583
738,0,Meat,0.855659123910372
739,0,"Wines, Meat, Fruits",0.683785124596193
740,2,"Gold, Fish, Sweets",0.6377559031350426
741,2,"Meat, Sweets, Fish",0.6086333274220446
742,1,"Fish, Fruits, Meat",0.6857082715033681
743,3,"Meat, Wines, Fish",0.6063217663664038
744,1,"Wines, Gold, Meat",0.7273221765223354
745,2,"Wines, Gold, Fish",0.28555186298605445
746,0,"Meat, Gold",0.8166744507332696
747,1,"Meat, Fish, Sweets",0.8258778616124571
748,0,"Wines, Meat, Fish",0.5958738888554461
749,3,"Sweets, Fish, Fruits",0.5154273381940202
750,0,"Sweets, Wines, Fruits",0.7520521612813905
751,0,"Meat, Wines",0.7009993826177368
752,3,"Wines, Meat",0.4151535228837382
753,2,"Wines, Meat, Sweets",0.5311876479210987
754,2,"Wines, Sweets, Fruits",0.4496503997674397
755,0,"Meat, Sweets",0.7228835060969885
756,2,"Wines, Meat, Fruits",0.5144706700039609
757,3,"Wines, Meat, Gold",0.8680534158652672
758,1,"Meat, Fish, Gold",0.485140576971991
759,3,"Wines, Meat, Gold",0.8414834903900565
760,1,"Gold, Fish, Meat",0.5066888075291929
761,0,"Gold, Meat, Sweets",0.6334687468673735
762,3,"Wines, Meat, Gold",0.7562621878638215
763,0,"Wines, Fruits",0.5795250037125925
764,0,"Wines, Gold, Fruits",0.71783098758188
765,3,"Wines, Meat, Gold",0.852697677196686
766,1,"Wines, Meat, Gold",0.796939885879213
767,1,"Wines, Meat, Gold",0.7721065958333881
768,1,"Wines, Gold, Meat",0.8510544250808038
769,1,"Wines, Meat, Fish",0.7277838087182315
770,3,"Wines, Meat, Gold",0.8354749665627678
771,2,"Wines, Sweets, Fish",0.5118414640082827
772,2,"Wines, Meat, Sweets",0.19668410025315342
773,2,"Wines, Meat, Gold",0.26410061479023567
774,0,"Wines, Fish, Gold",0.7590994220733871
775,0,"Wines, Fish, Gold",0.6555421081442396
776,1,"Wines, Meat, Gold",0.5285360002538722
777,3,"Gold, Fruits, Sweets",0.7587450952652659
778,1,Wines,0.17932426906746116
779,1,"Gold, Fruits",0.3387745143859428
780,2,"Wines, Meat, Gold",0.5119277717675618
781,2,Sweets,0.6342300494586427
782,0,Gold,0.8819652126643759
783,1,"Gold, Wines, Meat",0.7721733356018231
784,2,"Wines, Gold, Fruits",0.41524900477969817
785,3,"Wines, Meat, Gold",0.7532611017514851
786,3,"Wines, Meat",0.7937298292127372
787,0,"Meat, Fish, Gold",0.7304469974108412
788,0,"Meat, Gold, Fruits",0.6297290449219451
789,3,"Fish, Fruits, Meat",0.5617357284135889
790,3,"Wines, Gold, Meat",0.5247134338327739
791,2,"Wines, Meat, Sweets",0.27365889000186266
792,2,"Fish, Sweets, Meat",0.5288745395153484
793,0,"Fruits, Wines",0.6069403259374008
794,1,"Wines, Meat, Fish",0.6229457410553465
795,1,"Wines, Meat, Gold",0.784809758133227
796,0,"Wines, Meat, Fish",0.6072742749894343
797,2,"Wines, Fruits, Gold",0.6765615931754038
798,0,"Wines, Gold, Fish",0.8205201981906011
799,3,"Gold, Sweets",0.21811255188615403
800,3,"Wines, Meat, Gold",0.8279416814982601
801,2,"Wines, Fruits, Gold",0.013686035531446775
802,2,"Meat, Fish, Sweets",0.5080305494088938
803,1,"Wines, Meat, Gold",0.8030095238357978
804,0,"Fish, Gold, Fruits",0.8054675718101882
805,1,"Wines, Meat, Gold",0.8546316200140414
806,0,"Meat, Wines, Fish",0.36555925033248127
807,1,"Wines, Fruits",0.5388681450631279
808,2,Gold,0.531784773977131
809,2,"Gold, Fish",0.5238438238376902
810,2,"Gold, Sweets, Fish",0.5040892669004654
811,3,"Wines, Meat, Gold",0.8310548430259483
812,2,"Gold, Fruits",0.5227323728177878
813,1,"Wines, Meat, Gold",0.8218365511676713
814,3,"Wines, Gold, Sweets",0.7448476915706688
815,0,"Meat, Wines, Fish",0.3813126687885156
816,2,"Wines, Meat, Gold",0.5555840992831093
817,1,"Wines, Meat, Fish",0.7617764587134318
818,3,"Wines, Meat, Gold",0.8303960729698372
819,2,Wines,0.6949142534967512
820,1,"Fish, Sweets",0.48821031169552237
821,0,"Fish, Wines, Sweets",0.764701047611929
822,1,"Meat, Gold, Fish",0.5459546778170966
823,2,"Meat, Wines, Fish",0.37679199060594953
824,3,"Wines, Meat",0.844059341832238
825,2,"Wines, Meat, Gold",0.1436905214930814
826,1,"Wines, Meat",0.6566429058919337
827,1,"Wines, Gold, Sweets",0.7233377432246998
828,0,"Wines, Sweets, Meat",0.7482687201410559
829,0,Sweets,0.8855436987778538
830,0,"Fish, Meat, Sweets",0.6308900646424772
831,2,"Fish, Meat, Sweets",0.6147444280842268
832,3,"Fruits, Gold",0.3780153052234074
833,3,"Wines, Meat, Fish",0.6063934788493359
834,1,"Sweets, Fruits, Fish",0.14214595339561814
835,2,"Wines, Meat, Gold",0.3870704366141242
836,0,"Wines, Gold, Fruits",0.8274430383502728
837,3,"Wines, Meat, Gold",0.9028228886934425
838,3,"Meat, Fish, Fruits",0.339800390114157
839,2,"Wines, Sweets",0.5482649257595257
840,3,"Wines, Meat, Gold",0.6093363299669776
841,2,"Wines, Meat, Sweets",0.18200986897131985
842,3,"Wines, Meat, Gold",0.8367434462616739
843,0,"Meat, Fish, Fruits",0.6569370714938451
844,1,"Wines, Gold, Meat",0.8033187275662146
845,3,"Fish, Sweets, Fruits",0.7444324062126288
846,1,"Wines, Meat, Gold",0.6843895075945023
847,1,No uplift product,0.31035916295069005
848,1,No uplift product,0.37050115703213066
849,3,"Sweets, Gold",0.35154307217301506
850,2,"Wines, Meat, Gold",0.18258582480925362
851,1,"Wines, Meat, Gold",0.7610117713595959
852,2,"Wines, Meat, Sweets",0.31228570349215784
853,1,"Wines, Meat, Gold",0.7765761512211986
854,0,"Gold, Fish, Sweets",0.6036942482024511
855,2,"Gold, Wines",0.3393382479928396
856,1,"Wines, Gold, Meat",0.7441568193889976
857,3,Wines,0.6045098881938468
858,2,"Sweets, Meat, Fish",0.27151887531460667
859,0,"Fruits, Gold",0.7868259283403763
860,2,"Wines, Meat, Fish",0.39469841036697245
861,1,"Wines, Sweets",0.7528527224819779
862,0,"Wines, Sweets, Fish",0.8516811964611724
863,1,"Wines, Gold",0.6466076234240757
864,1,"Wines, Meat, Fish",0.7350183584251844
865,1,"Meat, Wines, Fish",0.5200435366805676
866,1,"Wines, Meat, Gold",0.6571464560491738
867,3,"Wines, Gold, Meat",0.737424517445903
868,0,Gold,0.8850686129431191
869,0,Fruits,0.8625841620698163
870,3,"Fish, Gold, Fruits",0.6751902737117792
871,3,"Wines, Meat, Gold",0.9285803251541328
872,2,"Wines, Meat, Fruits",0.5133716363623451
873,0,"Meat, Sweets, Gold",0.7384673702885046
874,1,"Fish, Meat, Sweets",0.7958160645636262
875,2,"Wines, Meat, Sweets",0.3047408969634635
876,0,"Wines, Fish, Fruits",0.7145620877242439
877,1,"Wines, Meat, Gold",0.7961734703536067
878,0,"Meat, Wines, Fruits",0.5844454946611551
879,2,"Meat, Sweets, Fish",0.519911772520408
880,2,"Wines, Meat",0.45826002506507457
881,0,"Meat, Gold",0.5796679877381408
882,1,"Gold, Sweets",0.4521033998412969
883,1,"Wines, Meat, Fish",0.7668419441229074
884,0,"Wines, Fish, Fruits",0.7768498448070502
885,1,"Meat, Fish, Fruits",0.33704798108761413
886,0,"Wines, Fish, Meat",0.7607896854573738
887,0,"Wines, Meat, Sweets",0.42173541332180986
888,3,Fish,0.7428765459074963
889,0,"Wines, Meat, Sweets",0.7376084954331601
890,0,"Wines, Fish, Sweets",0.7487923370723929
891,1,"Wines, Meat, Gold",0.7942429943321313
892,1,"Gold, Fish, Fruits",0.6687975331383746
893,1,"Gold, Sweets",0.4629668220325159
894,0,"Gold, Sweets, Fruits",0.8457810638797646
895,0,"Fruits, Gold, Wines",0.7286916705416593
896,2,"Meat, Fish, Sweets",0.7421128909107196
897,1,"Fruits, Fish",0.7585168890050804
898,0,"Gold, Sweets, Fruits",0.7426761614284504
899,0,"Wines, Meat, Gold",0.7885299836768626
900,0,"Meat, Sweets, Gold",0.6411320566970655
901,0,"Fish, Gold, Meat",0.6388598254778225
902,3,No uplift product,0.1423858816584907
903,0,"Sweets, Gold, Fruits",0.825480341775174
904,3,"Wines, Meat, Gold",0.8836993627826386
905,0,"Wines, Sweets, Fruits",0.7060346223476621
906,1,"Wines, Fish, Meat",0.7552141293735154
907,3,"Wines, Meat, Fish",0.8601658538475903
908,0,"Gold, Meat",0.5261050147493535
909,1,Fish,0.2467208914000259
910,0,"Wines, Meat, Sweets",0.7002918697822218
911,0,Sweets,0.8382225710879443
912,0,"Wines, Meat, Fish",0.7418576434847212
913,2,"Fish, Sweets",0.43085478222665197
914,0,"Wines, Fruits, Gold",0.746459094219055
915,1,Wines,0.6066661200726877
916,2,"Meat, Sweets, Fruits",0.6424770277463228
917,1,"Wines, Meat, Gold",0.7745266337389178
918,0,"Wines, Meat, Fish",0.5958738888554461
919,1,"Gold, Meat, Wines",0.7649400995585809
920,0,"Wines, Meat, Fruits",0.6882281781894733
921,2,"Gold, Fruits, Fish",0.7501437913142058
922,2,"Wines, Fish, Fruits",0.6627823297995764
923,2,"Meat, Gold, Fruits",0.17849519684681803
924,2,Wines,0.5313581419434531
925,2,"Meat, Sweets, Fish",0.654358718608334
926,0,"Wines, Fish",0.7771591583668446
927,0,"Fruits, Sweets",0.82920457746834
928,1,"Wines, Meat, Gold",0.5995418105462417
929,0,"Meat, Fish, Sweets",0.34741911050344354
930,2,"Wines, Meat",0.3498943400848268
931,3,No uplift product,0.45106102960279587
932,1,"Wines, Fish, Meat",0.6858660911670829
933,2,"Meat, Gold, Sweets",0.3543483730419128
934,1,"Wines, Meat, Fish",0.7426229234157271
935,3,"Wines, Meat, Fish",0.8654204480307468
936,3,"Wines, Sweets, Fish",0.7022198914893437
937,1,"Wines, Sweets, Fruits",0.6260485401029247
938,3,"Wines, Meat, Fruits",0.8258256702579503
939,3,"Wines, Gold, Meat",0.8130392212891648
940,2,"Wines, Meat, Fish",0.38313721812540946
941,2,"Wines, Fruits",0.5207233619031848
942,3,"Wines, Meat, Gold",0.829156444106071
943,2,"Wines, Meat, Fish",0.2846976656151878
944,2,"Fish, Meat",0.5659249479740723
945,2,"Meat, Fish, Wines",0.31576470612733093
946,1,"Wines, Meat, Gold",0.7357764623188955
947,3,"Gold, Wines, Fish",0.5765908720093618
948,3,Gold,0.6613218965612588
949,2,"Wines, Fish",0.5229456392976477
950,0,"Fish, Fruits, Sweets",0.8202401925764984
951,1,"Fish, Gold, Fruits",0.7331978181375627
952,1,"Meat, Wines, Gold",0.8914254360515986
953,2,"Wines, Gold",0.32279913301685187
954,0,"Wines, Meat, Fish",0.7550104077294505
955,3,"Wines, Meat, Gold",0.8315018753983229
956,1,"Wines, Fish, Fruits",0.7080192808978009
957,2,"Wines, Meat, Gold",0.294779436712078
958,0,"Gold, Fish, Meat",0.8133117302505762
959,0,"Wines, Gold, Fruits",0.7029528034314294
960,0,"Gold, Sweets, Meat",0.7674899734191621
961,3,"Fruits, Sweets",0.6768065173893846
962,3,"Wines, Meat, Fish",0.8748592650311263
963,2,"Meat, Sweets, Fish",0.7363898427544422
964,3,"Wines, Meat, Gold",0.7026733963845331
965,1,"Wines, Meat, Gold",0.6536065110607434
966,1,"Wines, Fish, Meat",0.8571494301349037
967,2,"Gold, Fish",0.6679947199988123
968,0,"Meat, Sweets",0.7117983466408364
969,3,"Fish, Fruits",0.3361473636455901
970,0,"Fish, Gold, Sweets",0.8523927679300509
971,0,"Fruits, Fish",0.7982958828587692
972,0,"Wines, Fruits, Sweets",0.8013423606252842
973,3,"Wines, Meat, Gold",0.7404727375797893
974,0,"Meat, Fish, Fruits",0.7382094897801442
975,1,"Wines, Meat, Gold",0.7733078697025388
976,2,"Wines, Meat, Gold",0.21267936931800613
977,2,"Wines, Gold, Sweets",0.15744684382876756
978,3,"Wines, Meat, Fish",0.6824186486674473
979,1,"Wines, Meat, Gold",0.6446689487758536
980,0,"Gold, Fruits, Sweets",0.7209297051418196
981,3,"Wines, Meat",0.8536101597413941
982,2,"Wines, Fruits, Gold",0.29652369290002356
983,3,Sweets,0.2624193835418873
984,2,"Wines, Sweets, Gold",0.3943400315846436
985,0,"Gold, Sweets, Fruits",0.7052421406009296
986,2,"Wines, Meat, Sweets",0.4288643320767
987,1,"Wines, Meat, Fish",0.8268272242168371
988,3,"Fish, Fruits, Sweets",0.5345151674946786
989,2,"Wines, Meat, Gold",0.29294812797724545
990,2,"Wines, Fish, Gold",0.6217109385650048
991,0,"Meat, Sweets, Fruits",0.7713344403144627
992,3,"Wines, Meat, Fish",0.8744537933368801
993,3,"Wines, Meat, Gold",0.8133069167720821
994,2,Fruits,0.5728315302043158
995,3,"Gold, Wines, Fish",0.515382351444486
996,1,Fish,0.47852831351243436
997,3,"Wines, Meat, Fruits",0.5265535693226664
998,3,"Wines, Meat, Gold",0.8856029104641289
999,0,"Wines, Meat, Fish",0.47572014722580847
1000,0,Meat,0.7771130553598106
1001,1,"Gold, Fruits, Sweets",0.25057366907309486
1002,1,"Wines, Meat, Gold",0.7588251009896975
1003,1,"Wines, Meat, Gold",0.5614900184425899
1004,1,"Gold, Fish, Sweets",0.6887762056449271
1005,1,"Gold, Fish, Sweets",0.8396734398756875
1006,2,"Sweets, Fish, Meat",0.6809587689685944
1007,3,"Wines, Meat, Gold",0.6492900867466866
1008,1,"Wines, Meat, Sweets",0.7918120595557947
1009,2,"Wines, Meat",0.5534246345488186
1010,1,"Wines, Fish",0.8262897034762164
1011,1,"Wines, Meat",0.7528987279542068
1012,1,"Meat, Wines, Gold",0.4445913468622093
1013,2,"Gold, Sweets, Meat",0.7440139462832065
1014,0,"Wines, Gold",0.8445876530580391
1015,0,"Gold, Wines",0.8366721908261376
1016,0,"Wines, Meat, Gold",0.7675360572677903
1017,1,"Wines, Meat, Fish",0.722769604672458
1018,0,"Wines, Fruits",0.8399222301189248
1019,1,No uplift product,0.3887883904918971
1020,3,"Wines, Meat, Fish",0.9023707255060456
1021,3,"Wines, Meat, Gold",0.7594531099656164
1022,1,"Meat, Gold, Fish",0.7307008701946028
1023,2,"Wines, Meat, Fruits",0.591056399021968
1024,2,"Meat, Wines, Fish",0.40101396438064524
1025,3,"Wines, Meat, Gold",0.8062320437588222
1026,1,"Gold, Fish",0.3924057932451719
1027,0,"Wines, Meat, Fruits",0.6462849763843488
1028,1,"Wines, Gold, Fish",0.7780092807036908
1029,1,"Gold, Fish, Sweets",0.4303085279421281
1030,3,Wines,0.5751543586566372
1031,2,"Wines, Gold",0.5000689175195299
1032,2,"Wines, Meat, Fruits",0.16879023836333903
1033,2,"Meat, Gold, Sweets",0.5760549087038945
1034,0,Meat,0.7771130553598106
1035,3,"Wines, Meat, Gold",0.8599522389529487
1036,0,"Sweets, Fruits",0.7416569305606907
1037,3,"Wines, Meat, Fruits",0.6282078203577971
1038,1,"Wines, Meat, Gold",0.8935021249198459
1039,0,"Wines, Fish, Sweets",0.6576545062171282
1040,3,"Fish, Gold",0.37008253437921057
1041,1,"Meat, Fish, Sweets",0.27834749168350176
1042,0,"Fish, Sweets, Fruits",0.7432974898300125
1043,0,"Wines, Meat, Fruits",0.7050419617782849
1044,2,"Meat, Fish, Gold",0.5385283642962699
1045,2,"Sweets, Fish, Fruits",0.749141449356324
1046,0,"Wines, Meat, Gold",0.5599648301536122
1047,3,"Wines, Meat, Fruits",0.7724869684597253
1048,3,"Gold, Sweets",0.19857172070841445
1049,3,"Wines, Meat, Fish",0.7933831790650205
1050,0,"Wines, Sweets",0.8335522351924194
1051,2,Fruits,0.7243603139987549
1052,1,"Wines, Meat, Gold",0.5470501883660392
1053,0,"Wines, Fish, Meat",0.6346952292047344
1054,1,"Gold, Meat, Wines",0.7649400995585809
1055,2,No uplift product,0.7155141948271255
1056,2,"Wines, Fish, Gold",0.7275965475002346
1057,3,"Wines, Meat, Gold",0.6348992188468341
1058,1,Fish,0.07939825135333578
1059,0,Fish,0.8657089551477481
1060,0,"Meat, Fish, Gold",0.7826239065462516
1061,3,"Wines, Meat, Gold",0.784346166137148
1062,1,No uplift product,0.35534440022716784
1063,1,"Wines, Meat, Gold",0.8714934584197872
1064,0,"Wines, Meat, Fish",0.7541091505701722
1065,1,Gold,0.3542699053611012
1066,0,"Wines, Fish, Fruits",0.7863439174169234
1067,1,"Wines, Gold, Meat",0.715568055526406
1068,0,"Sweets, Fruits",0.8647508469494672
1069,2,"Sweets, Fruits, Meat",0.6953353289080495
1070,3,"Wines, Meat, Gold",0.7299756415752909
1071,0,"Wines, Meat, Fruits",0.5891946684705953
1072,1,"Wines, Meat, Gold",0.7542006204817325
1073,0,"Wines, Meat, Sweets",0.74071086424707
1074,0,"Fish, Fruits, Gold",0.8022309109712926
1075,1,"Meat, Gold",0.6600989062851434
1076,0,"Wines, Meat, Fish",0.72676832359789
1077,3,"Wines, Gold, Meat",0.7351560196525639
1078,3,"Meat, Gold, Fruits",0.8350586116440378
1079,2,"Wines, Meat, Gold",0.11015056866513132
1080,2,"Gold, Fruits, Fish",0.14985840767766054
1081,0,"Wines, Meat, Gold",0.6458955392828362
1082,1,"Wines, Meat, Gold",0.9094859120884868
1083,2,"Gold, Meat, Sweets",0.614935367449282
1084,0,"Gold, Meat",0.8486023320882066
1085,2,"Wines, Meat, Gold",0.09558044906482555
1086,1,No uplift product,0.2974831414049369
1087,3,"Gold, Fruits, Meat",0.46110218692573085
1088,1,"Wines, Meat, Fruits",0.7888017739016651
1089,0,"Fish, Gold, Meat",0.7982695450727334
1090,3,"Wines, Meat, Gold",0.6073356290892875
1091,1,"Wines, Meat, Fruits",0.5918408312809297
1092,2,"Wines, Meat, Gold",-0.0031921781863999965
1093,3,Gold,0.6151162497606707
1094,0,"Wines, Gold, Sweets",0.7499861079983045
1095,0,"Meat, Fish, Gold",0.5580844852384672
1096,3,"Wines, Meat, Gold",0.7540232027811002
1097,0,"Fruits, Gold",0.87700957099601
1098,1,"Gold, Wines, Meat",0.8570708974799184
1099,2,"Fish, Meat, Sweets",0.529934341879766
1100,1,"Wines, Meat, Fish",0.835799124701855
1101,1,No uplift product,0.21604134513739157
1102,1,"Wines, Meat, Fish",0.5851502279366151
1103,2,"Meat, Gold, Sweets",0.408675809116737
1104,2,"Wines, Gold, Sweets",0.42151569523405985
1105,1,"Gold, Fish, Fruits",0.781775050713119
1106,3,Fruits,0.59103751055937
1107,1,"Wines, Gold, Meat",0.5829918283253941
1108,3,No uplift product,0.3888553558556238
1109,3,"Fish, Fruits",0.4920451543828422
1110,2,No uplift product,0.587163968344726
1111,3,"Wines, Meat, Fruits",0.7717161071025819
1112,1,"Wines, Meat, Fish",0.6304937172870662
1113,0,"Wines, Fish, Fruits",0.6596617679052883
